Student_ID,Gender,Age,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night,Department_CS,Department_Engineering,Department_Mathematics
S1899,0,21,94.44,88.57,94.82,78.61,94.77,84.8,71,83.799,1,28.5,1,1,0,0,3,8.1,0,0,1
S1900,0,23,73.22,51.17,49.26,78.78,74.69,92.9,95.84,72.6735,2,6.8,1,0,1,1,9,4.7,0,1,0
S1901,0,20,75.81,57.39,43.42,69.19,55.44,25.7,50.48,51.815,4,23,0,1,2,0,3,8.7,0,1,0
S1902,1,23,66.64,51.04,68.94,71.05,68.43,92.8,52.67,62.8325,3,18.7,0,1,3,0,7,8.2,0,1,0
S1903,1,22,63.83,80.45,51.35,90.01,77.52,23.9,74.63,69.7425,3,28.9,1,0,0,2,7,8.6,0,1,0
S1904,0,24,82.8,81.17,96.24,64.03,70.88,11.7,66.53,73.472,2,25,1,0,3,1,10,5.4,0,0,0
S1905,0,20,55.99,79.15,40.62,93.57,59.33,5.8,70.41,63.409,3,22.4,1,1,3,1,7,5.7,0,0,0
S1906,1,21,93.96,64.94,64.76,94.82,51.85,24.2,99.89,76.516,2,28.1,1,0,0,2,1,6.3,1,0,0
S1907,0,22,88.96,46.01,95.6,82.53,84.37,38.5,88.76,80.171,1,9,0,1,1,2,10,5.1,0,0,0
S1908,0,22,59.54,94.67,63.07,88.64,99.64,92.8,93.87,86.029,1,14.4,0,1,3,1,2,6.3,0,1,0
S1909,0,24,84.7,70.46,45.59,80.65,95.96,24.2,68.43,65.399,3,26.1,1,1,1,2,2,4,0,0,1
S1910,0,19,80.13,64.42,58.17,76.26,84.16,36.5,61.98,64.4795,3,7.5,1,1,0,2,3,8.4,1,0,0
S1911,0,20,59.23,75.33,69.88,98.33,92.08,73.4,88.4,82.917,1,28.4,0,0,2,1,4,4.8,1,0,0
S1912,1,24,63.66,51.57,51.11,64.13,62.79,30.2,90.38,65.0355,3,23.6,0,0,3,2,1,6.5,0,1,0
S1913,0,22,70.45,47.95,67.99,57.71,81.12,68.4,77.49,67.6255,3,16,0,0,3,2,5,8.6,0,1,0
S1914,0,21,84.96,64.33,90.18,64.37,53.03,43.2,94.8,77.753,2,13.5,1,1,0,1,1,8.1,0,1,0
S1915,1,24,81.94,53.63,92.36,80.73,85.36,19.6,98.37,82.271,1,8.7,1,0,0,1,7,7.9,0,0,0
S1916,1,19,76.61,54.66,42.96,59.26,98.49,73.4,73.55,63.412,3,7.3,0,0,2,2,7,7,1,0,0
S1917,1,22,88.42,93.55,49.65,95.44,93.04,2.7,61.13,68.539,3,15.6,0,1,0,0,2,6.2,0,1,0
S1918,1,24,87.9,71.85,56.52,70.55,76.72,29.2,75.86,67.38,3,26.1,0,0,0,0,4,6.2,0,0,1
S1919,0,20,80.89,69.01,75.69,92.5,89.44,35.6,99.48,83.717,1,18.3,1,1,0,2,9,4.4,1,0,0
S1920,0,19,89.35,81.37,61.66,62.46,97.19,45.8,64.65,68.3935,3,16.3,1,0,0,2,1,4.3,1,0,0
S1921,0,20,66.71,97.09,90.64,65.66,60.8,68,80.88,80.8165,1,13,0,1,2,0,10,8.2,0,0,0
S1922,0,20,94.06,46.73,83,52.96,89.66,45.9,84.7,72.3745,2,8.9,0,1,0,1,6,6,1,0,0
S1923,1,20,80.75,90.01,46.03,62.89,63.49,59.4,60.7,61.9715,3,29.8,1,0,3,0,10,4.3,0,1,0
S1924,1,24,91.12,75.04,77.47,74.52,93.85,59.6,79.42,77.9925,2,5.6,1,0,2,0,1,7.3,0,1,0
S1925,0,19,77.31,48.77,46.78,97.31,54.92,37.3,65.73,60.683,3,12.8,1,0,0,1,6,7.4,0,0,1
S1926,0,24,60.92,57.83,55.3,69.45,58.91,93.4,92.71,71.291,2,24.2,1,0,0,2,1,5.1,1,0,0
S1927,0,24,77.12,68.94,50.67,81.99,86.03,95.6,85.74,74.412,2,18,1,1,2,1,3,6.1,1,0,0
S1928,0,24,68.56,81.47,50.38,71.39,58.74,58.2,91.31,71.701,2,12.8,0,1,3,2,4,6.9,0,0,0
S1929,1,22,84.87,54.56,76.98,52.34,57.9,7.2,59.98,59.424,4,29.8,1,0,0,2,10,7,0,1,0
S1930,0,23,73.79,72.09,73.82,75.18,77.77,49.1,51.73,66.2965,3,20.5,0,1,1,0,5,6.6,0,0,1
S1931,1,18,91.81,81.08,50.56,53.3,91.75,18.4,92.53,70.651,2,12.4,1,0,0,1,7,5.8,0,1,0
S1932,1,22,83.9,66.92,99.41,94.18,63.42,48.3,69.34,78.5765,2,26.2,0,1,3,2,2,4.3,1,0,0
S1933,1,19,84.23,91.78,65.31,87.65,92.06,18.8,58.99,71.085,2,8.8,0,0,2,1,6,4.1,1,0,0
S1934,1,18,60.86,92.17,45.82,68.93,90.4,70.4,54.59,64.557,3,16.6,0,0,0,2,4,6.3,0,0,1
S1935,0,18,99.21,68.24,47.23,82.01,78.96,8,75.83,65.39,3,26,1,1,0,1,6,5,1,0,0
S1936,0,18,92.08,98.38,75.03,55.6,82.33,95.3,57.51,72.1055,2,29.6,0,1,0,1,7,8.7,0,0,1
S1937,0,23,89.45,44.54,98.74,85.13,52.02,19.5,78.33,73.8115,2,14.6,0,1,3,2,7,7.2,0,0,1
S1938,0,24,66.51,40.2,74.32,91.14,68.36,66.1,86.37,74.333,2,8.5,0,1,0,1,5,6.9,0,1,0
S1939,1,21,76.78,62.84,96.94,91.09,63.17,91.7,76.75,81.2515,1,19.2,1,0,0,2,7,6,0,0,1
S1940,1,19,56.86,76.07,66.65,64.21,57.5,24.8,95.18,73.2485,2,28.6,1,0,3,2,3,5.6,1,0,0
S1941,1,23,76.92,77.75,66.15,63.19,69.48,93.4,57.78,66.6305,3,21.6,1,1,2,1,10,4.9,0,0,0
S1942,0,23,57.29,68.59,70,76.07,67.75,38.9,74.7,70.329,2,20.1,0,1,0,0,5,4.3,0,0,0
S1943,1,21,77.65,47.49,81.85,98.39,86.44,96.1,58.16,73.2415,2,12.7,0,1,0,1,5,7.2,1,0,0
S1944,1,18,82.44,50.23,62.06,96.03,79.9,97.1,93.8,78.439,2,20.2,0,0,3,2,2,7.9,0,0,0
S1945,1,24,69.51,91.13,91.83,67.98,95.66,18.8,96.61,86.313,1,27.1,0,0,1,2,4,8.3,0,0,0
S1946,1,21,74.93,92.07,41.76,88.99,57.27,83.1,70,68.481,3,14.4,1,1,2,2,2,7.6,0,0,1
S1947,0,21,93.78,80.43,66.39,96.07,52.99,19.3,65.29,68.9235,3,11.1,0,0,0,1,9,8.5,0,0,0
S1948,1,23,55.43,79.85,70.66,63.05,76.73,22.6,63.97,67.094,3,17,0,1,1,0,9,8.9,0,0,0
S1949,1,19,89.59,75.86,76.42,91.51,50.05,8.4,92.99,77.5325,2,14.4,0,0,2,0,1,8.8,0,0,0
S1950,0,20,58.54,52.18,56.56,63.39,89.39,15.7,84.12,66.4355,3,16.7,0,0,0,2,2,7,0,1,0
S1951,0,24,51.84,65.7,65.65,67.16,75.3,63.2,94.03,75.2405,2,7.4,1,1,0,2,8,5.1,1,0,0
S1952,0,21,59.28,81.75,69.07,59.94,74.4,44.9,55.88,64.97,3,13.4,1,1,2,0,3,4.5,0,0,1
S1953,1,24,88.25,72.24,81.21,75.35,68.12,79.1,73.8,75.348,2,25.7,1,0,2,2,3,9,0,0,0
S1954,1,21,70.26,41.11,86.41,92.17,68.75,33.2,83.81,75.2725,2,15,1,1,2,2,10,5.5,1,0,0
S1955,1,18,93.63,97.21,84.27,76.4,71.56,96.9,94.85,87.565,1,29.2,0,0,2,2,6,4.2,0,0,0
S1956,1,24,76.24,90.69,60.49,56.17,50.8,5,69.1,63.2115,3,22.7,1,0,1,2,5,6,0,1,0
S1957,0,18,51.11,55.63,99.97,62.59,54.18,6.3,65.65,68.1535,3,14.2,1,1,0,0,4,7.7,0,1,0
S1958,1,23,85.84,76.99,90.92,78.14,75.25,70.1,95.65,85.7245,1,11.3,1,1,0,0,7,8.5,0,0,0
S1959,1,18,55.51,95.39,55.6,79.16,57.51,88.8,52.38,65.9875,3,22.1,1,0,0,0,1,6.4,0,0,0
S1960,0,24,89.47,45.76,51.71,78.85,88.94,79.6,73.98,66.687,3,12.6,0,1,1,1,1,5.5,0,0,0
S1961,0,22,58.41,70.18,58.84,53.85,63.72,49,72.93,64.0155,3,28.2,0,0,0,0,1,7.9,0,1,0
S1962,0,24,67.27,67.37,67.14,87.68,54.89,27,57.3,64.0715,3,7.9,0,1,1,2,8,6.5,0,1,0
S1963,1,21,88.06,64.61,91.05,95.47,61.76,1.3,69.75,73.9405,2,5.7,0,0,1,1,9,4.4,1,0,0
S1964,1,18,97.71,90.14,86.7,75.53,67.85,50.9,86.13,81.6945,1,10.5,1,1,1,2,3,8.4,0,0,1
S1965,1,19,68.57,62.84,91.07,85.94,51.77,47.6,68.34,73.1435,2,20.2,1,0,1,2,1,7.3,0,0,1
S1966,1,22,91.47,43.82,56.32,95.7,57.08,34.4,65.48,62.08,3,25.9,0,1,2,1,9,4.2,0,1,0
S1967,1,23,59.54,43.95,75.61,82.13,66.19,57.8,89.09,74.0505,2,9.3,1,0,0,2,3,4,0,0,1
S1968,0,20,90.36,42.56,56.99,83.72,65.52,72.9,99.44,73.2185,2,19.6,0,1,3,2,9,4.4,0,0,0
S1969,0,21,82.87,64.55,46.54,86.07,90.02,70.1,88.97,73.426,2,8.6,1,0,1,1,4,8.1,1,0,0
S1970,1,21,59.64,83.1,81.05,63.03,92.16,26.3,92.32,80.409,1,19.1,0,1,1,0,1,6.4,0,1,0
S1971,1,19,65.13,52.22,48.58,79.13,59.67,58.5,96.98,69.8335,3,5.5,0,0,0,2,5,5.7,0,1,0
S1972,1,20,56.59,78.79,80.06,92.11,56.2,14.9,90.09,79.042,2,18.9,0,1,2,0,7,5.2,0,0,1
S1973,1,20,69.15,81.23,78.88,64.81,81.71,12.2,99.02,80.113,1,18,1,1,0,2,6,6.5,0,0,0
S1974,1,23,60.18,55.31,88.61,94.86,90.23,78.6,87.36,83.839,1,6.1,0,0,1,2,4,4.4,1,0,0
S1975,0,23,82.2,76.03,48.37,81.02,98.19,69.4,83.08,73.863,2,22.2,0,1,2,2,10,7.1,0,0,1
S1976,0,22,99.73,81.09,87.01,71.16,50.34,76.8,84.67,78.865,2,19.3,0,1,2,1,8,5.9,0,1,0
S1977,0,21,50.6,68,99.96,81.16,70.68,15.2,95,83.692,1,20.6,0,0,3,0,10,8.3,0,1,0
S1978,1,18,77.05,60.2,91.06,70.09,86.7,91.5,84.15,80.7985,1,18.2,1,0,1,2,10,7.8,0,0,1
S1979,1,23,78.68,77.15,85.11,91.9,91.43,13.3,88.06,82.861,1,23,1,1,2,0,1,4.1,0,0,0
S1980,0,19,95.71,98.67,79.73,74.12,53.11,87,60.8,73.752,2,18.1,1,1,3,2,4,4.8,1,0,0
S1981,0,19,75.3,65.61,65.31,95.06,84.03,35.2,95.63,79.28,2,28.1,0,1,2,1,7,6.4,1,0,0
S1982,1,19,77.19,63.5,83.83,75.49,64.45,10.5,72.36,70.484,2,28.6,0,1,3,0,6,7.3,1,0,0
S1983,0,24,73.58,67.86,83.45,83.02,53.73,28.7,58.05,67.7175,3,23.2,0,0,3,1,1,7.6,1,0,0
S1984,0,23,63.45,44.57,77.89,99.89,74.46,18.1,89.99,76.4895,2,27.8,0,1,3,0,5,8.1,0,0,0
S1985,1,23,52.8,73.19,87.78,57.35,57.91,49.1,67.82,70.118,2,28.1,0,0,2,0,6,4.2,0,1,0
S1986,0,19,70.43,59.72,66.93,86.84,86.85,95,59.21,69.9145,3,11.5,1,1,0,0,10,4.1,0,1,0
S1987,0,23,52.63,47.29,47.28,56.94,87.06,32.8,62.81,56.6435,4,29.8,1,1,0,2,9,7,1,0,0
S1988,0,24,77.52,67.98,73.54,91.94,92.1,61.2,51.75,70.168,2,11.7,0,1,3,1,5,7.6,1,0,0
S1989,1,18,65.36,40.2,55.9,79.82,68.88,89.2,54.53,59.685,4,5.5,0,0,1,2,5,7.9,1,0,0
S1990,0,18,76.68,64.11,63.07,96.91,50.67,63,79.63,72.0265,2,29.1,0,1,0,2,8,4.8,0,0,1
S1991,0,22,56.71,46.34,41.04,93.3,62.99,36.2,93.31,67.308,3,10.6,0,1,0,1,6,8.8,0,0,1
S1992,0,21,96.63,41.46,62.97,53.74,73.39,99.1,72.43,64.0455,3,19.6,0,1,0,0,10,5.1,0,1,0
S1993,1,18,94.73,89.47,88.53,56.87,84.7,18.7,81.3,77.8785,2,29.3,0,1,0,1,8,5.3,0,1,0
S1994,1,22,59.5,94.97,72.56,80.06,69.1,52.3,90.49,81.0665,1,6.2,1,1,0,2,6,4.8,1,0,0
S1995,0,20,67.17,52.46,40.59,75.92,76.8,79.7,67.84,61.4215,3,11.7,0,0,1,2,9,4.2,0,0,1
S1996,1,21,80.67,72.36,68.19,58.43,76.21,0.1,82.72,69.108,3,20.2,1,1,3,0,8,8,0,0,0
S1997,0,18,54.78,56.68,57.49,56.47,58.25,70.2,67.52,60.936,3,24.1,1,1,2,2,8,4,0,0,1
S1998,1,24,67.73,69.61,68.65,78.2,81.15,26.6,82.14,73.421,2,25.2,0,0,1,2,1,6.3,0,1,0
S1999,1,20,62.56,66.2,64.28,52.45,71.96,17,60.88,60.1775,3,27.1,1,0,1,2,4,4.5,0,0,1
S2000,0,22,95.78,56.14,95.92,93.69,90.4,27.4,98.89,86.5315,1,9.2,0,0,3,2,2,4.2,0,1,0
S2001,0,18,92.63,82.02,42.47,90.35,84.53,96.7,53.81,65.904,3,14.3,0,0,1,2,7,8.7,1,0,0
S2002,0,18,78.99,47.59,81.02,89.27,55.57,89.2,75.26,73.379,2,22.9,0,1,1,2,10,8.1,0,0,0
S2003,1,23,76.02,43.18,91.06,50.8,74.44,21.4,64.31,64.669,3,22.9,0,0,0,1,6,6,1,0,0
S2004,0,20,96.54,86.06,97.55,52.38,85.12,11.7,80.04,78.2625,2,12.7,1,0,0,2,7,6.3,1,0,0
S2005,1,18,96.62,79.96,50.66,77.49,54.35,36.4,71.42,64.9635,3,12.6,0,0,0,0,5,8.3,0,0,0
S2006,1,19,98.47,69.91,71.88,99.72,89.62,59.2,65.33,74.9355,2,13,1,1,0,0,3,8,0,0,0
S2007,0,24,56.27,68.07,42.62,67.12,61.1,86.7,62.5,60.1285,3,27.3,1,1,0,1,4,7.5,0,0,0
S2008,1,23,58.03,69.84,69.95,67.22,75.15,96.6,59.12,68.1275,3,27.7,0,0,2,2,10,6.7,0,1,0
S2009,0,23,83.84,66.22,47.53,56.71,97.03,75.1,89.14,70.522,2,5.4,0,1,3,1,1,7,1,0,0
S2010,1,18,77.07,63.57,90.27,83.72,78.57,59.9,61.11,73.846,2,13.1,0,1,2,1,5,6,0,1,0
S2011,0,24,50.92,69.98,46.83,82.33,71.2,14.2,88.68,68.988,3,14.8,1,1,2,0,6,6.6,0,0,0
S2012,1,23,53.1,71.71,70.8,55.07,50.34,7.4,74.25,64.396,3,29.6,0,0,0,0,7,6.7,0,1,0
S2013,1,21,94.4,81.51,71.27,73.37,56.67,59.6,53.61,65.7795,3,28.6,0,1,3,1,8,8.3,0,0,0
S2014,0,20,93.44,82.67,98.3,83.35,78.93,53.9,58.27,77.547,2,20.7,0,1,2,2,5,5.1,0,0,1
S2015,1,21,67.86,62.66,79.3,74.68,74.69,84.6,94.65,80.52,1,6.1,1,1,0,0,1,5.2,0,0,0
S2016,0,22,94.55,64.81,57.27,83.72,68.19,32.3,80.14,69.073,3,9.8,1,0,2,2,5,5.1,1,0,0
S2017,1,21,79.68,62.42,54.45,90.81,96.16,4,59.22,64.179,3,15.9,0,1,0,2,1,6.9,1,0,0
S2018,1,24,90.3,72.19,47.69,84.29,66.62,42.4,85.19,69.7335,3,29,0,0,2,1,8,7.5,1,0,0
S2019,1,19,71.37,67.2,85.39,80.81,76.86,96.9,91.16,83.428,1,7.4,0,1,3,1,2,5.2,0,1,0
S2020,0,23,55.67,93.38,81.45,92.68,78.44,79.6,66.53,80.0545,1,24.8,0,0,0,2,2,7.4,1,0,0
S2021,0,24,71.69,81.78,76.59,95.03,76.37,3.4,77.83,76.825,2,9.8,1,1,0,0,6,7.1,0,0,0
S2022,0,23,72.86,93.92,42.45,69.44,73.88,87.5,64.67,66.2805,3,17.7,1,1,0,0,9,5.6,0,0,1
S2023,0,19,77.55,82.55,85.77,58.66,66.85,47.2,54,67.869,3,24.2,0,0,0,0,5,5.1,1,0,0
S2024,0,23,55.28,98.26,78.51,90.89,95.44,36.5,69.98,80.363,1,22.3,1,0,2,0,6,8.4,0,1,0
S2025,1,21,99.57,78.14,97.83,60.69,72.54,34.7,87.57,80.542,1,24.4,1,1,2,2,3,6.8,0,0,1
S2026,1,22,62.21,97.81,75.23,96.45,76.42,59.5,72.93,80.4425,1,25.3,0,1,0,0,9,7.5,1,0,0
S2027,0,18,59.93,49.49,58.24,51.14,82.82,53.1,70.26,61.6695,3,12.6,1,1,1,0,4,8.6,1,0,0
S2028,1,19,76.34,43.15,62.89,96.06,53.38,65.7,68.3,65.717,3,14.1,0,1,0,1,6,5,0,0,1
S2029,1,21,76.86,74.75,50.55,79.46,89.06,57.4,72.95,69.43,3,25.4,1,0,0,0,4,5.8,1,0,0
S2030,1,24,71.99,99.01,83.37,88.74,75.63,14.4,65.91,77.061,2,6,0,1,0,1,6,6.2,0,1,0
S2031,1,21,88.59,65.06,82.46,69.92,82.86,25.7,80.61,74.616,2,17.9,1,1,2,0,1,5.2,0,0,0
S2032,0,21,75.83,52.72,52.04,99.59,88.6,84.1,53.18,64.8755,3,28,0,0,3,1,1,8.2,0,0,0
S2033,1,18,80.48,71.29,49.51,61.38,93.7,66.3,90.37,72.074,2,27.1,1,0,3,2,1,4.4,0,0,1
S2034,0,20,86.19,78.93,44.62,63.22,69.61,44.8,58.66,59.2765,4,25.1,1,1,3,0,10,5.2,0,0,0
S2035,0,23,51.25,58.91,94.72,52.57,90.57,18.3,81.67,74.875,2,5.5,1,0,0,1,2,5,1,0,0
S2036,1,23,78.53,82.89,53.98,97.02,62.94,0.8,72.49,68.5625,3,27.2,0,0,0,0,7,8.8,1,0,0
S2037,0,24,94.21,98.51,60.65,72.8,83.02,31.2,88.67,77.322,2,27.8,1,1,2,2,3,7.1,0,1,0
S2038,1,22,50.87,93.82,56.83,83.74,55.14,5.5,91.31,74.0235,2,21.6,1,0,3,2,1,7.6,0,0,0
S2039,1,24,70.26,57.5,64.82,84.37,51,48.2,60.21,63.0585,3,12.5,1,0,1,2,8,4.5,0,0,1
S2040,1,20,96.31,59.6,82.84,93.73,54.79,82.2,83.86,78.4565,2,17.2,1,0,0,2,8,5,1,0,0
S2041,0,23,67.66,62.29,92.24,83.25,65.97,28.5,59.5,70.763,2,24.1,1,0,3,0,4,8,0,0,1
S2042,0,22,72.94,63.67,50.96,78.1,51.55,84.8,56.2,60.2605,3,25.3,1,1,1,2,7,6.8,1,0,0
S2043,0,24,99.08,46.02,81.18,85.52,81.52,70.5,96.51,80.656,1,13.6,1,0,0,0,2,4.2,1,0,0
S2044,1,22,59.97,85.72,61.15,87.55,65.83,12.5,58.22,65.952,3,13.2,0,0,0,2,6,6.8,0,1,0
S2045,1,21,53.26,61.92,98.83,59.3,86.82,64.5,61.41,73.2205,2,23.4,1,0,0,0,9,6.4,0,0,0
S2046,1,19,92.97,92.79,57.94,55.48,52.3,15.2,56.52,59.6715,4,22.2,1,0,1,2,7,4.8,0,1,0
S2047,0,21,93.42,95.62,40.43,53.74,60.84,65.5,73.51,63.9235,3,17.8,0,1,3,2,6,7,0,0,0
S2048,1,18,73.6,41.47,70.94,68.7,70.4,14.3,95.98,70.8095,2,15.5,0,1,3,1,10,4.9,0,0,1
S2049,1,23,75.71,99.31,49.04,74.9,69.13,39.3,63.2,66.2295,3,21.4,0,0,2,2,2,8.1,0,0,0
S2050,0,22,91.79,82.6,42.67,80.78,56.55,56.7,77.09,66.7915,3,5.8,0,0,1,0,4,7.1,0,0,1
S2051,0,24,86.93,71.22,81.9,97.9,99.71,5,70.57,77.235,2,6.9,0,1,0,1,6,8.4,1,0,0
S2052,0,19,63.26,63.37,83.94,66.54,64.22,15.3,66.8,67.6985,3,19.3,0,0,0,2,5,6.1,0,0,1
S2053,1,24,50.84,71.11,67.64,88.04,86.05,32,78.61,74.5705,2,10.3,0,1,2,2,5,6.6,0,0,1
S2054,1,23,73.99,59.48,80.61,76.57,61,46.2,77.94,72.352,2,24.4,0,1,0,1,4,7.8,1,0,0
S2055,1,22,92.95,77.36,72.29,61,93.89,85.8,67.97,72.8965,2,24.3,1,0,0,0,8,6.7,0,0,1
S2056,0,22,94.79,45.58,77.79,80.77,69.39,18.7,92.53,74.033,2,22.7,0,0,0,1,8,6.9,0,0,1
S2057,0,21,97.81,77.27,75.8,98.36,95.05,34.7,52.66,72.3325,2,27.6,1,0,0,1,5,6.8,1,0,0
S2058,0,19,93.98,56.52,79.95,56.22,67.09,47.6,54.26,62.2655,3,8.5,0,1,2,2,7,6.5,1,0,0
S2059,0,19,79,41.06,51.98,75.36,50.43,29.6,99.54,66.843,3,11.5,1,1,0,0,2,8,1,0,0
S2060,1,23,72.23,73.16,56.12,52.58,75.85,62.6,87.38,69.82,3,11.3,1,0,3,0,3,6.4,0,0,0
S2061,1,22,88.74,74.71,66.4,66.06,76.24,25.7,90.2,73.6845,2,24.6,0,0,3,1,10,8.5,1,0,0
S2062,1,19,86.99,65.59,66.77,81.03,55.99,77.2,80.14,72.1865,2,18,0,1,3,1,9,8,1,0,0
S2063,1,19,76.91,44.34,86.46,92.05,61.75,50.5,70.99,72.0705,2,11.3,0,0,2,2,7,7.5,0,0,1
S2064,1,24,54.37,93.6,62.04,86.52,89.17,8.6,81.46,76.313,2,8.4,0,1,2,2,6,8.5,0,1,0
S2065,1,23,96.3,76.69,49.75,73.14,51.84,62.7,54.63,59.62,4,27.3,0,0,1,1,7,6.7,0,1,0
S2066,1,21,72.78,46.94,55.09,95.46,74.48,56.9,87.89,71.7925,2,22.3,0,1,1,1,6,8.1,0,0,0
S2067,1,24,68.17,70.66,52.88,65.14,76.52,33.9,77.04,66.049,3,18.2,1,1,3,0,2,5.2,0,0,0
S2068,0,24,81.48,69.84,83.9,87.7,84.44,1.1,97.84,82.457,1,29.1,1,0,0,1,3,4.4,0,1,0
S2069,0,20,83.69,43.62,68.22,73.7,51.87,20.1,81.87,65.406,3,26.2,1,0,0,2,5,7.4,0,1,0
S2070,1,18,60.53,76.41,82.52,94.93,79.28,40.6,57.58,73.563,2,9.5,1,0,3,1,2,5.5,1,0,0
S2071,0,20,91.85,88.5,64.97,89.87,50.15,20,73.88,71.177,2,17.7,0,1,1,0,3,7.2,0,0,1
S2072,1,19,64.5,84.94,93.38,95.07,63.26,57.7,52.89,75.4245,2,17.2,0,0,2,0,7,4.4,1,0,0
S2073,1,22,59.33,52.18,99.01,60.71,74.98,71.2,87.27,78.925,2,26.1,0,1,0,0,2,8.8,0,0,0
S2074,0,18,70.32,91.74,80.19,83.41,95.56,85.6,75.09,82.683,1,8.7,1,1,2,0,6,6.6,0,1,0
S2075,1,18,86.53,60.55,91.83,86.92,56.33,64.7,68.48,74.49,2,16.3,0,1,3,0,10,4,0,0,0
S2076,1,22,98.27,96.79,70.48,87.12,58.46,68.9,98.43,84.0265,1,20.9,0,1,2,2,5,6.4,1,0,0
S2077,1,18,90.46,44.3,96.08,75.2,83.46,60.8,97.03,82.44,1,28.6,1,0,0,0,3,7.9,0,0,0
S2078,1,22,97.02,69.17,89.9,50.56,68.74,98.5,97.64,81.5255,1,27.5,0,1,1,2,8,8.3,0,0,0
S2079,1,18,57.03,75.83,99.51,63.07,81.17,26.1,61.05,73.4495,2,18.3,0,0,0,2,6,6.3,0,0,1
S2080,1,24,53.56,54.86,77.39,66.17,99.87,26.6,86.43,74.748,2,20.2,0,0,0,0,9,4.6,0,0,0
S2081,1,23,77.89,86.28,86.75,92.6,99.34,12.6,97.27,88.2645,1,26.3,1,1,2,0,1,8.5,1,0,0
S2082,0,23,64.51,77.61,72.57,92.04,67.69,48.6,78.54,76.351,2,23.6,1,1,2,2,3,8.9,0,0,1
S2083,0,20,91.4,41.09,55.55,55.23,75.2,9.6,60.71,54.5485,4,27,0,1,2,2,10,4.3,0,0,0
S2084,1,24,83.6,76.5,61.29,97.49,95.23,27,90.89,79.561,2,27.4,1,1,3,0,8,4.4,1,0,0
S2085,0,18,98.54,69.49,93.64,59.12,54.61,48.3,94,78.7775,2,25.8,0,0,3,2,1,6.8,0,1,0
S2086,1,21,62.74,51.76,43.36,70.72,72.62,95.8,85.16,66.812,3,5.2,1,1,0,1,8,6.7,0,0,1
S2087,1,22,74.29,99.74,75.49,60.76,68.88,96.4,64.68,74.0595,2,12.8,1,1,1,1,10,6.9,0,0,0
S2088,1,24,75.06,93.83,62.35,93.02,64.74,74.4,59.53,71.668,2,15.1,1,1,0,2,5,5.6,0,0,0
S2089,1,18,61.96,57.55,63.2,87.47,99.71,38.9,81.21,73.832,2,21.9,0,1,1,2,8,4.3,0,0,1
S2090,0,23,79.5,72.46,93.07,67.68,86.68,86.5,74.14,79.5235,2,12.7,1,1,1,2,10,6.9,1,0,0
S2091,0,23,72.16,58.99,91.23,84.09,69.44,87.5,83.44,80.6205,1,13.1,1,0,0,1,7,4.8,0,0,0
S2092,0,22,72.34,86.53,75.93,59.22,91.45,91,55.58,71.214,2,15,1,1,3,2,9,5.7,1,0,0
S2093,0,21,68.14,95.82,56.38,69.11,74.48,64,56.8,66.5225,3,28.9,1,1,2,0,7,6.9,0,0,1
S2094,1,18,50.85,61.53,68.53,68.86,93.64,20.2,68.14,67.507,3,15.9,1,0,3,1,4,5,0,0,0
S2095,0,18,76.1,88.34,64.5,61.9,63.32,9.1,62.94,64.33,3,8.5,0,0,2,2,1,6.7,0,1,0
S2096,1,21,66.76,69.9,61.22,93.82,61.18,91.5,80.97,74.847,2,5.2,0,1,2,1,2,7.6,0,1,0
S2097,1,21,50.07,63.79,46.17,83.94,62.36,5.6,68.38,60.732,3,10.9,1,0,3,1,2,4.3,0,1,0
S2098,0,21,65.4,96.31,72.59,64,76.92,29.6,84.2,76.626,2,28.5,0,0,1,1,1,7.1,0,0,1
S2099,1,23,63.93,70.62,58.11,62.11,64.57,48.7,88.44,69.861,3,28.9,1,0,2,0,10,6.5,0,0,0
S2100,0,22,69.67,68.04,79.65,50.9,57.36,2.2,59.36,61.4075,3,18.2,0,1,3,0,7,4.5,0,0,1
S2101,0,24,56.59,80.35,59.15,67.33,99.73,90.7,95.99,80.2445,1,21.2,1,1,1,0,4,7.5,0,0,0
S2102,0,21,75.38,55.67,65.87,76.34,95.02,28.7,89.36,74.014,2,24.9,1,0,0,1,10,5.6,0,1,0
S2103,0,22,84.62,59.49,43.14,63.89,81.75,2.9,81.34,62.014,3,6.4,1,1,2,2,7,4.9,0,1,0
S2104,0,20,81.51,95.92,99.55,85.02,94.58,99.4,95.45,91.97825,0,14.4,1,1,1,1,8,5.4,1,0,0
S2105,1,18,90.19,80.71,70.46,70.59,96.77,31.1,63.29,70.529,2,21.1,1,0,2,2,6,6.7,0,0,1
S2106,0,18,72.6,89.6,41.45,65.82,83.81,87.7,71.09,67.7685,3,27.5,1,1,1,2,8,6.9,0,0,1
S2107,0,19,75.95,56.27,72.47,96.95,75.93,45.3,54.29,67.2455,3,23.2,1,1,0,0,2,4.8,1,0,0
S2108,1,20,90.52,72.63,92.22,63.14,94.1,66.3,72.81,77.9885,2,13.8,0,1,2,2,1,8.7,0,1,0
